id	label	matches
http://linkedsdg.org/concept/1c5455bbebfb818ec55479a17471c2a4	PORNOGRAPHY	http://eurovoc.europa.eu/5800;http://metadata.un.org/thesaurus/1005038
http://linkedsdg.org/concept/6a1992e609d9ab89dff33cb504df9cd1	CHILD PORNOGRAPHY	http://eurovoc.europa.eu/6553;http://metadata.un.org/thesaurus/1000940
http://linkedsdg.org/concept/b1597b0187733c13da31bf3aaa854bd2	SEX CRIMES	http://metadata.un.org/thesaurus/1005842
http://linkedsdg.org/concept/39073c1e555ebaeec7cabbf354057988	PORTS POLICY	http://eurovoc.europa.eu/2512;http://metadata.un.org/thesaurus/1005043
http://linkedsdg.org/concept/8755a09470f5574cc75f2041c2110aae	PORT MANAGEMENT	http://metadata.un.org/thesaurus/1005040
http://linkedsdg.org/concept/379f0209b3f2aa2adafe3f8b4f1727e4	PORTS	http://metadata.un.org/thesaurus/1005042
http://linkedsdg.org/concept/e5021337edba122aaf38613382bbf9b0	POTASSIUM SALTS	http://metadata.un.org/thesaurus/1005060
http://linkedsdg.org/concept/c365a4f517c5d9c5d62e5f9da2a21702	PRE-INVESTMENT STUDIES	http://metadata.un.org/thesaurus/1005072
http://linkedsdg.org/concept/472f043261198d6ed6f96ffc3a7026bb	FEASIBILITY STUDIES	http://metadata.un.org/thesaurus/1002272
http://linkedsdg.org/concept/5f04d88cc629d5b4957109f87a3d9e2b	PRESCRIPTION (INTERNATIONAL LAW)	http://metadata.un.org/thesaurus/1005088
http://linkedsdg.org/concept/7e180fa77cdf0a2364865106f289a1d6	ANNEXATION OF TERRITORY	http://metadata.un.org/thesaurus/1000306
http://linkedsdg.org/concept/e98def8f2e4a06a1b388eb2d8ac9e044	PUBLIC INFORMATION	http://metadata.un.org/thesaurus/1005253
http://linkedsdg.org/concept/0c0a7e2e526a47be194990c805ff378d	PUBLIC RELATIONS	http://eurovoc.europa.eu/3255;http://metadata.un.org/thesaurus/1005262
http://linkedsdg.org/concept/149a5e67a0a88acfac070d227b851f65	PRIMARY SECTOR	http://eurovoc.europa.eu/4008;http://metadata.un.org/thesaurus/1005106
http://linkedsdg.org/concept/7eac4494fb89a367e41e1e99e7deb578	CODES OF CONDUCT	http://metadata.un.org/thesaurus/1001071
http://linkedsdg.org/concept/cadec99f09109e90d94ad0bfbd189e78	PRIVATE POLICE	http://metadata.un.org/thesaurus/1005124
http://linkedsdg.org/concept/bd5ec34df3c9899a57d401de83b4533b	PRIVATE SECURITY SERVICES	http://metadata.un.org/thesaurus/1005127
http://linkedsdg.org/concept/4a7c351a8e66eedded2623d3e65091aa	PRODUCE MARKETS	http://metadata.un.org/thesaurus/1005137
http://linkedsdg.org/concept/fad15aeca7ab6c2903b926edd56593f9	COMMODITY MARKETS	http://metadata.un.org/thesaurus/1001114
http://linkedsdg.org/concept/5d7aec13840fc92d001ef8c7aef34b92	PROJECT EVALUATION AND REVIEW TECHNIQUE	http://metadata.un.org/thesaurus/1005181
http://linkedsdg.org/concept/80ddfef554d2ecb335d5c0a398312441	NETWORK ANALYSIS	http://metadata.un.org/thesaurus/1004382
http://linkedsdg.org/concept/ecc5e9b26fd0f54ab70801961602d71b	PROJECT EVALUATION	http://eurovoc.europa.eu/918;http://metadata.un.org/thesaurus/1005180
http://linkedsdg.org/concept/6b786f4b106ea6184cef6a666d527861	PROJECT PREPARATION	http://metadata.un.org/thesaurus/1005190
http://linkedsdg.org/concept/797728144c8a24a0cacd013af2e7d3c1	PROJECT FORMULATION	http://metadata.un.org/thesaurus/1005184
http://linkedsdg.org/concept/8769fc39c8970165f0d4c660b0831998	DEVELOPMENT PROJECTS	http://metadata.un.org/thesaurus/1001632
http://linkedsdg.org/concept/f11b0e76f95c0fc37b7f45be1753dc33	PROOFREADING	http://metadata.un.org/thesaurus/1005196
http://linkedsdg.org/concept/a18bec3731c0e50bef28cc7333997e73	EDITORIAL SERVICES	http://metadata.un.org/thesaurus/1001892
http://linkedsdg.org/concept/21f87aa78a7e5fb93736756fda9d12d6	PROPORTIONAL REPRESENTATION	http://eurovoc.europa.eu/3383;http://metadata.un.org/thesaurus/1005204
http://linkedsdg.org/concept/a2270b481dbc07f2bcd3fa78d275a928	POLITICAL REPRESENTATION	http://eurovoc.europa.eu/3379;http://metadata.un.org/thesaurus/1004988
http://linkedsdg.org/concept/47203bf466b19691196ed8eb391a8db2	COALITION GOVERNMENTS	http://metadata.un.org/thesaurus/1001050
http://linkedsdg.org/concept/8f1426534a14345b4d64d5be9a976e58	LEGAL REMEDIES	http://metadata.un.org/thesaurus/1003678
http://linkedsdg.org/concept/0b65fa635f8919c0e2c372e9098c037a	DRIED FRUIT	http://metadata.un.org/thesaurus/1001757
http://linkedsdg.org/concept/ae7ad8723c14c5bbb96f9d228743421e	PSEUDONYMS	http://metadata.un.org/thesaurus/1005229
http://linkedsdg.org/concept/aa51edf6bbac1018d28b1c563814796a	PSEUDONYMOUS WORKS	http://metadata.un.org/thesaurus/1005228
http://linkedsdg.org/concept/cf3b5fb9d69b81fcf6cd5998ee36d918	PSYCHOANALYSIS	http://eurovoc.europa.eu/4094;http://metadata.un.org/thesaurus/1005231
http://linkedsdg.org/concept/1534926f5be22125aa6fd003a96b722b	PSYCHIATRY	http://eurovoc.europa.eu/2855;http://metadata.un.org/thesaurus/1005230
http://linkedsdg.org/concept/dc8b0de8535875966e2a1dd62d0f13cc	PSYCHOTHERAPY	http://metadata.un.org/thesaurus/1005237
http://linkedsdg.org/concept/4d763af3cef8aebfa236f2ba6aaa3e79	PSYCHOSES	http://metadata.un.org/thesaurus/1005236
http://linkedsdg.org/concept/f4a892cacda72dec7e8535b7041b8bf1	PUBLIC HEALTH ADMINISTRATION	http://metadata.un.org/thesaurus/1005251
http://linkedsdg.org/concept/97c5edf08766e0cd1110e3f4659e97cf	PUBLIC OPINION POLLS	http://metadata.un.org/thesaurus/1005261
http://linkedsdg.org/concept/d08595b1a3125b297ba0bbe7ad55110b	PUBLIC OPINION	http://eurovoc.europa.eu/2152;http://metadata.un.org/thesaurus/1005260
http://linkedsdg.org/concept/d2159bbdff414b3d75b307217d8d2e4f	PUBLIC SECTOR STATISTICS	http://metadata.un.org/thesaurus/1005265
http://linkedsdg.org/concept/45add0326b27b90cf27e58385eb96600	PUBLIC SECTOR	http://eurovoc.europa.eu/830;http://metadata.un.org/thesaurus/1005264
http://linkedsdg.org/concept/97eddf7c329036582c3eb19b57a38ff0	PUBLISHERS	http://metadata.un.org/thesaurus/1005272
http://linkedsdg.org/concept/d1c2e96c3eb2d98d31eb650221b01bbd	BOOK INDUSTRY	http://metadata.un.org/thesaurus/1000659
http://linkedsdg.org/concept/8787301610b780776341c80187c90465	PUERTO RICANS	http://metadata.un.org/thesaurus/1005274
http://linkedsdg.org/concept/a8dbb56e10212ca28720a5c1ca5a6aab	PUERTO RICO	http://eurovoc.europa.eu/2562;http://metadata.un.org/thesaurus/1005275
http://linkedsdg.org/concept/504e0d0b5fe1eb67b489e40b9b64be35	PYGMIES	http://metadata.un.org/thesaurus/1005285
http://linkedsdg.org/concept/c3bafc81ee13944202b115129fe4058d	PYROLYSIS	http://metadata.un.org/thesaurus/1005287
http://linkedsdg.org/concept/6fec1099f408109efe107a6333d6981b	QATAR	http://eurovoc.europa.eu/2866;http://metadata.un.org/thesaurus/1005288
http://linkedsdg.org/concept/e111c05b3d11b26d3c44d4968b3c939b	ARAB COUNTRIES	http://metadata.un.org/thesaurus/1000355
http://linkedsdg.org/concept/4e69f8a1f03cb42c47654c2e84dc2694	GULF STATES	http://eurovoc.europa.eu/5777;http://metadata.un.org/thesaurus/1002798
http://linkedsdg.org/concept/50e071c0362ee3c736a7d9d8df3572f9	QUADRICYCLES	http://metadata.un.org/thesaurus/1005289
http://linkedsdg.org/concept/44fb2bbb8c42531477234763a0e20d37	QUINOA	http://metadata.un.org/thesaurus/1005303
http://linkedsdg.org/concept/e84efcaa2735a6cf4ecb262550a571e9	PLANT PRODUCTS	http://metadata.un.org/thesaurus/1004930
http://linkedsdg.org/concept/9ca53c23d4cfc3bf34c1d5352f1efc52	RABBIT MEAT	http://eurovoc.europa.eu/2955;http://metadata.un.org/thesaurus/1005305
http://linkedsdg.org/concept/179266c71c50b36deb06666ccc380558	RADIATION IMMUNOLOGY	http://metadata.un.org/thesaurus/1005318
http://linkedsdg.org/concept/d8adbb1e2f4bf6401d00299f443abe8f	RADIOBIOLOGY	http://eurovoc.europa.eu/5338;http://metadata.un.org/thesaurus/1005344
http://linkedsdg.org/concept/dbeda242b0ab6c00fc0acd5c8b333c6b	RADIO STATIONS	http://metadata.un.org/thesaurus/1005334
http://linkedsdg.org/concept/41795abe278b332b57ebee5a56f1a5aa	RADIO BROADCASTING	http://metadata.un.org/thesaurus/1005326
http://linkedsdg.org/concept/e1f6307ca22829e803344842557bb8fa	RADIO FREQUENCY ALLOCATION	http://metadata.un.org/thesaurus/1005329
http://linkedsdg.org/concept/b4511865a5a4d8a75c5329c7ea33328f	RADIOASTRONOMY	http://metadata.un.org/thesaurus/1005343
http://linkedsdg.org/concept/23ceae1e3542ceaa8c855058f0f77914	SPACE COMMUNICATION	http://metadata.un.org/thesaurus/1006085
http://linkedsdg.org/concept/348b8cea7fdc2a594970e16464e77bba	RADIOECOLOGY	http://metadata.un.org/thesaurus/1005346
http://linkedsdg.org/concept/bc46c113f994a5e074456c655c664525	RADIOLOGICAL WEAPONS USE	http://metadata.un.org/thesaurus/1005350
http://linkedsdg.org/concept/f12499df31b33a7b69a797974ef76abe	NUCLEAR WEAPONS USE	http://metadata.un.org/thesaurus/1004521
http://linkedsdg.org/concept/dec5be1dcb92527eb0bfc15c986ee4a1	RADIOTHERAPY	http://metadata.un.org/thesaurus/1005352
http://linkedsdg.org/concept/bb46bd47de12c0cea396cac80fafcc4b	NUCLEAR MEDICINE	http://eurovoc.europa.eu/5306;http://metadata.un.org/thesaurus/1004499
http://linkedsdg.org/concept/5392e50502275dcde8af0359f7681026	RAILWAY GAUGES	http://metadata.un.org/thesaurus/1005357
http://linkedsdg.org/concept/0aa6d7c64555c070f5d6bf1f2b1ab1fd	RAILWAY ENGINEERING	http://metadata.un.org/thesaurus/1005356
http://linkedsdg.org/concept/87c439cea872cd2d389c4b37cc087478	RAILWAYS	http://metadata.un.org/thesaurus/1005366
http://linkedsdg.org/concept/c3161cb4135858755f0d1edc2f24e685	RAILWAY SIDINGS	http://metadata.un.org/thesaurus/1005361
http://linkedsdg.org/concept/67147e0eb37215f4222ad26f56acd653	RAILWAY TRANSPORT	http://metadata.un.org/thesaurus/1005363
http://linkedsdg.org/concept/fa6eb8ee74dc4f4ed52914c1cd942193	RAILWAY TRANSPORT FACILITATION	http://metadata.un.org/thesaurus/1005364
http://linkedsdg.org/concept/3d4c38100cdf7c435c082285286531cb	RAISINS	http://metadata.un.org/thesaurus/1005369
http://linkedsdg.org/concept/630c88bf8f5d403cd5cb5ad09c6753e7	RAMIE	http://metadata.un.org/thesaurus/1005370
http://linkedsdg.org/concept/7e4915890d772646c7607f6819ab4498	REAL RESOURCES TRANSFER	http://metadata.un.org/thesaurus/1005383
http://linkedsdg.org/concept/d9030bf480c9d0474c77e3331b8d1c17	REVERSE TRANSFER OF RESOURCES	http://metadata.un.org/thesaurus/1005536
http://linkedsdg.org/concept/62eafb1b156a3f1a7d2d7c268c2bcc0c	RECEIVABLES FINANCING	http://metadata.un.org/thesaurus/1005386
http://linkedsdg.org/concept/f15735028741c0dd2b3758776f31685d	RESOLUTIONS AND DECISIONS	http://metadata.un.org/thesaurus/1005512
http://linkedsdg.org/concept/01c1f5ebd543367b2f26d33dcac7a8d0	REFUGEE SEAFARERS	http://metadata.un.org/thesaurus/1005416
http://linkedsdg.org/concept/edcc7afaf8937c681b27018977ebe087	SEAFARERS	http://metadata.un.org/thesaurus/1005765
http://linkedsdg.org/concept/006aa1f57a5b0160ae9768a1feff729e	REGIONAL ACCOUNTS	http://metadata.un.org/thesaurus/1005425
http://linkedsdg.org/concept/a716a233f605b669b904e73642d5dc44	REGIONAL ECONOMICS	http://metadata.un.org/thesaurus/1005434
http://linkedsdg.org/concept/ca3049d06343eba9fa6178b68eb9720b	REGIONAL COMMISSIONS	http://metadata.un.org/thesaurus/1005426
http://linkedsdg.org/concept/829e8563431e4480e0f27effc31e5ad9	REGIONAL COOPERATION	http://eurovoc.europa.eu/221;http://metadata.un.org/thesaurus/1005428
http://linkedsdg.org/concept/d22f96daf1b31c08363acd2a09e03a77	REGIONAL DEVELOPMENT BANKS	http://metadata.un.org/thesaurus/1005430
http://linkedsdg.org/concept/632354ff9ddf95d5e88d3700e8b7758a	REGIONAL DEVELOPMENT FUNDS	http://metadata.un.org/thesaurus/1005431
http://linkedsdg.org/concept/20deac65b5a601f995e6074618aa34bc	DEVELOPMENT FINANCE INSTITUTIONS	http://metadata.un.org/thesaurus/1001624
http://linkedsdg.org/concept/4a11fdd95562ace09aab675e3272fa30	REGIONAL DISARMAMENT	http://metadata.un.org/thesaurus/1005432
http://linkedsdg.org/concept/2bbb6b2b48e7acc8be43f50e160f504c	DISARMAMENT AGREEMENTS	http://metadata.un.org/thesaurus/1001687
http://linkedsdg.org/concept/40577e7ddbfbaaee2ff3a077aa4110bd	REGIONALISM	http://eurovoc.europa.eu/3096;http://metadata.un.org/thesaurus/1005442
http://linkedsdg.org/concept/1f6c004f5498a0fae8d3274aa3b83b78	REGIONAL PLANS	http://metadata.un.org/thesaurus/1005438
http://linkedsdg.org/concept/e2c9600448692060c9db09a159f8ebcc	REGIONAL PROGRAMMES	http://metadata.un.org/thesaurus/1005439
http://linkedsdg.org/concept/b343b1dfa671050e68d3f1b9e22269d8	REINSURANCE	http://eurovoc.europa.eu/2906;http://metadata.un.org/thesaurus/1005452
http://linkedsdg.org/concept/7fd2191e32631ae5a416032f9a94787f	RELIGIOUS ASPECTS	http://metadata.un.org/thesaurus/1005460
http://linkedsdg.org/concept/a7386083924d26d1272f0bdb92bc25d1	MORAL ASPECTS	http://metadata.un.org/thesaurus/1004232
http://linkedsdg.org/concept/96cd1c45df7a40020992624c1af2d8bb	SAVINGS	http://eurovoc.europa.eu/834;http://metadata.un.org/thesaurus/1005714
http://linkedsdg.org/concept/0dec0ee6179bc74f0c729a65c4ac3664	REPRESENTATIVES' CREDENTIALS	http://metadata.un.org/thesaurus/1005488
http://linkedsdg.org/concept/111ec749ff4db43449668e335897972b	STATE REPRESENTATION	http://metadata.un.org/thesaurus/1006180
http://linkedsdg.org/concept/27aca2063e2620be8e0fe8e3b36a6871	REPUBLIC OF THE CONGO SITUATION	http://metadata.un.org/thesaurus/1005497
http://linkedsdg.org/concept/885ea509319d1bc9f533a8cf67f905b8	DEMOCRATIC REPUBLIC OF THE CONGO SITUATION	http://metadata.un.org/thesaurus/1001560
http://linkedsdg.org/concept/446cc4598f91c628817ef42077dc784f	RESERVE ASSETS	http://metadata.un.org/thesaurus/1005505
http://linkedsdg.org/concept/0cc1ed309be6d32f09cebeaf1d378c62	ACCOUNTING	http://eurovoc.europa.eu/54;http://metadata.un.org/thesaurus/1000030
http://linkedsdg.org/concept/3f709200b8bf4c2eb8718b0c3cccccba	DEPRECIATION	http://metadata.un.org/thesaurus/1001583
http://linkedsdg.org/concept/b7773531ee6a1a4c91d93044d4daa157	RESETTLEMENT POLICY	http://metadata.un.org/thesaurus/1005509
http://linkedsdg.org/concept/528543db87c5839e9fac992144b0b4f7	RESETTLEMENT	http://metadata.un.org/thesaurus/1005508
http://linkedsdg.org/concept/3a139274e324e41f2d2dabce618a90f6	RESOURCES INVENTORIES	http://metadata.un.org/thesaurus/1005516
http://linkedsdg.org/concept/5b2319e371f57f3cc0bae02835ea63da	NATURAL RESOURCES SURVEYS	http://metadata.un.org/thesaurus/1004346
http://linkedsdg.org/concept/5d19b2d9aaf60b4e06f567c608b09716	RESOURCES EXPLORATION	http://metadata.un.org/thesaurus/1005515
http://linkedsdg.org/concept/bba4328852c512787ab29f6937ace1ba	REVENUE-SHARING	http://metadata.un.org/thesaurus/1005535
http://linkedsdg.org/concept/f704055f16b731af2ea6943b94038cde	FISCAL POLICY	http://eurovoc.europa.eu/2504;http://metadata.un.org/thesaurus/1002357
http://linkedsdg.org/concept/ccbaf95d68cb94999f727584415edf1a	RICE	http://eurovoc.europa.eu/3732;http://metadata.un.org/thesaurus/1005544
http://linkedsdg.org/concept/a60ac7c81e6054f0267e80a891da2652	RICE RESEARCH	http://metadata.un.org/thesaurus/1005545
http://linkedsdg.org/concept/825942a2f956704229393de4492c055d	ROCK SALT	http://metadata.un.org/thesaurus/1005597
http://linkedsdg.org/concept/8c4f4370c53e0c1e1ae9acd577dddbed	SALT	http://eurovoc.europa.eu/3758;http://metadata.un.org/thesaurus/1005684
http://linkedsdg.org/concept/1a36650f46e4821679b39578d434c9a0	ROMANIANS	http://metadata.un.org/thesaurus/1005610
http://linkedsdg.org/concept/c2da2aca0b0b9198eaf9d35fe9c83766	ROMANIA	http://eurovoc.europa.eu/3763;http://metadata.un.org/thesaurus/1005607
http://linkedsdg.org/concept/5add709a358714deab6fb1a972a2b1b3	ROMANIAN REFUGEES	http://metadata.un.org/thesaurus/1005609
http://linkedsdg.org/concept/2d37ef29294f3e7a35d911e1c0e3ad64	RUSSIANS	http://metadata.un.org/thesaurus/1005650
http://linkedsdg.org/concept/c8427c7736d60967ecc89afb99ae4b65	RUSSIAN FEDERATION	http://metadata.un.org/thesaurus/1005648
http://linkedsdg.org/concept/8511ceb199b89547525db31c7b4c76b4	RWANDANS	http://metadata.un.org/thesaurus/1005654
http://linkedsdg.org/concept/0b1446382a93de4c21ef64e635f3bfad	RWANDA	http://metadata.un.org/thesaurus/1005651
http://linkedsdg.org/concept/efb3f9875a9d51fab3a3c0499e997559	RWANDAN REFUGEES	http://metadata.un.org/thesaurus/1005653
http://linkedsdg.org/concept/5c2703c4fa35dea1a541460a37362b71	SAHRAWIS	http://metadata.un.org/thesaurus/1005662
http://linkedsdg.org/concept/212b6c24a2db4a4fcd7f22ce4db5c574	WESTERN SAHARA	http://metadata.un.org/thesaurus/1006997
http://linkedsdg.org/concept/e6d83162c472bc8a0edb60eee18a5746	WESTERN SAHARAN REFUGEES	http://metadata.un.org/thesaurus/1006999
http://linkedsdg.org/concept/c88e0af80ec676d1e68b9904300f6ce2	SAINT HELENA QUESTION	http://metadata.un.org/thesaurus/1005664
http://linkedsdg.org/concept/e1a917789c18391834b92348f9bd850f	SAINT HELENA	http://eurovoc.europa.eu/3830;http://metadata.un.org/thesaurus/1005663
http://linkedsdg.org/concept/965acb68b28a50fd3c6e85d20001e221	SAINT KITTS-NEVIS-ANGUILLA	http://metadata.un.org/thesaurus/1005665
http://linkedsdg.org/concept/d32484f02ae888fc9ca4bf6d3ec30654	SAINT KITTS AND NEVIS	http://eurovoc.europa.eu/3403;http://metadata.un.org/thesaurus/1005667
http://linkedsdg.org/concept/523fdc13942ad06790507c4ef1f0cc0d	SAINT KITTS-NEVIS QUESTION	http://metadata.un.org/thesaurus/1005666
http://linkedsdg.org/concept/b36b91c211d0045fb1ca78eae46903bf	SAINTS	http://metadata.un.org/thesaurus/1005671
http://linkedsdg.org/concept/9f753ff01ed7cdc278f88d50912df355	SALVADORIANS	http://metadata.un.org/thesaurus/1005686
http://linkedsdg.org/concept/4fbdd5b8f184018ee688b77d52622fe1	EL SALVADOR	http://metadata.un.org/thesaurus/1001933
http://linkedsdg.org/concept/a55cea8da53d6c06d0d65869c3863b81	SALVADORIAN REFUGEES	http://metadata.un.org/thesaurus/1005685
http://linkedsdg.org/concept/9d291c9de160ed6a3b1e9e757cfffb7d	SAMPLE CENSUSES	http://metadata.un.org/thesaurus/1005690
http://linkedsdg.org/concept/44e12024fb0c6ba490e9a41d828ebdd0	SAMPLING (CHEMISTRY)	http://metadata.un.org/thesaurus/1005693
http://linkedsdg.org/concept/688bad2c10b8f738112bd05a865569d0	WATER SAMPLING	http://metadata.un.org/thesaurus/1006960
http://linkedsdg.org/concept/169504298e5cfdff57a6e214a8a0be05	SANDY SOIL	http://metadata.un.org/thesaurus/1005698
http://linkedsdg.org/concept/81893b517430b798c88444e684c310aa	SAND DUNES	http://metadata.un.org/thesaurus/1005697
http://linkedsdg.org/concept/1313a1e89c6048c1db416cc78588a722	SAO TOME AND PRINCIPE	http://metadata.un.org/thesaurus/1005703
http://linkedsdg.org/concept/f30e9c57f50b6552a79e58d6992cbc95	PORTUGUESE-SPEAKING AFRICA	http://eurovoc.europa.eu/5423;http://metadata.un.org/thesaurus/1005046
http://linkedsdg.org/concept/b22146603338f1afa3aec97b45eb3788	SATELLITE ORBITS	http://metadata.un.org/thesaurus/1005708
http://linkedsdg.org/concept/19f231a5bcceaba680cb6d6e04ab010b	ORBITS	http://metadata.un.org/thesaurus/1004651
http://linkedsdg.org/concept/2c04bd9dbb768b562224827be659b80d	SATELLITE TRACKING	http://metadata.un.org/thesaurus/1005709
http://linkedsdg.org/concept/dbbd31f65e8e304aa02042524d679bb1	SCHOOL MEALS	http://metadata.un.org/thesaurus/1005727
http://linkedsdg.org/concept/10b913cef447ed8b609d0c0c31503fe1	EDUCATIONAL FACILITIES AND TECHNOLOGY	http://metadata.un.org/thesaurus/110200
http://linkedsdg.org/concept/0ee8a11cc3c654d22b2b004d182b7835	EDUCATIONAL PROGRAMMES	http://metadata.un.org/thesaurus/1001917
http://linkedsdg.org/concept/05c8316acc79a27055c1263b30341227	SCHOOLCHILDREN	http://metadata.un.org/thesaurus/1005728
http://linkedsdg.org/concept/dfc4f93bee60ed1b3a4b481017f6dd4c	EDUCATIONAL PERSONNEL AND POPULATION	http://metadata.un.org/thesaurus/110500
http://linkedsdg.org/concept/e596f2ba2e44daadfda36d80a26a116d	PRIMARY EDUCATION	http://eurovoc.europa.eu/793;http://metadata.un.org/thesaurus/1005104
http://linkedsdg.org/concept/c19d4e43ac99054c436cb4a1739dfae0	SCREW-WORMS	http://metadata.un.org/thesaurus/1005757
http://linkedsdg.org/concept/2290fb76daf4301d133f9c0860ccd829	SEASONAL VARIATIONS	http://metadata.un.org/thesaurus/1005770
http://linkedsdg.org/concept/721f9076f5a07a02f2602b02cf757367	SECONDARY EDUCATION	http://metadata.un.org/thesaurus/1005774
http://linkedsdg.org/concept/9c7a87ae313b3044600ec26e7d2b449e	SECONDARY SCHOOL GRADUATES	http://metadata.un.org/thesaurus/1005776
http://linkedsdg.org/concept/0ba04e03fa4229560ff627577600fc68	SECONDARY RECOVERY OF OIL	http://metadata.un.org/thesaurus/1005775
http://linkedsdg.org/concept/99519ce670e9f8da0d2300fcdd37f916	PETROLEUM INDUSTRY	http://metadata.un.org/thesaurus/1004855
http://linkedsdg.org/concept/ec98a1f971e5d58b7cc5e2dd3c3f900a	SECTORAL PLANNING	http://eurovoc.europa.eu/2408;http://metadata.un.org/thesaurus/1005779
http://linkedsdg.org/concept/e0d64dad160428411ce086577a6c0186	SECTORAL SUPPORT	http://metadata.un.org/thesaurus/1005780
http://linkedsdg.org/concept/319a299ec1d8b97d87a1b690c164f06b	SELF-DEFENCE	http://eurovoc.europa.eu/1600;http://metadata.un.org/thesaurus/1005802
http://linkedsdg.org/concept/6d520e45a97bb011dc13a881a15f40ca	SELF-DEFENCE (INTERNATIONAL LAW)	http://metadata.un.org/thesaurus/1005803
http://linkedsdg.org/concept/727a45f507810ec10e644de130d51833	SERBIAN LANGUAGE	http://metadata.un.org/thesaurus/1005824
http://linkedsdg.org/concept/126a73b5069fe4fffbd1bb6df95f7c94	SERICULTURE	http://eurovoc.europa.eu/4095;http://metadata.un.org/thesaurus/1005828
http://linkedsdg.org/concept/8c3f6c149d169565a790298e26fb81f1	SILK	http://eurovoc.europa.eu/4207;http://metadata.un.org/thesaurus/1005902
http://linkedsdg.org/concept/c82b530e2f7cb1d208b434d3149df130	SEX DISTRIBUTION	http://metadata.un.org/thesaurus/1005844
http://linkedsdg.org/concept/71b6bc22015a77da0c56fbd3570a1e99	AGE-SEX DISTRIBUTION	http://metadata.un.org/thesaurus/1000110
http://linkedsdg.org/concept/48eaca468795d9eb17f4f6c90c6bab11	SEX	http://metadata.un.org/thesaurus/1005841
http://linkedsdg.org/concept/f2749940c57778dfce48e2d607142cee	SEX PREFERENCE	http://metadata.un.org/thesaurus/1005846
http://linkedsdg.org/concept/5a68261a7ec4412984065e37e1f55404	GENDER DISCRIMINATION	http://metadata.un.org/thesaurus/1002611
http://linkedsdg.org/concept/c1d54cffc57a1c80600b253938f8f593	SEX TOURISM	http://metadata.un.org/thesaurus/1005848
http://linkedsdg.org/concept/6c342b099672e1d2e238275165d1f459	TOURISM	http://eurovoc.europa.eu/4470;http://metadata.un.org/thesaurus/1006563
http://linkedsdg.org/concept/2c9f8cafacfa99e814e47dccc1480194	PROSTITUTION	http://eurovoc.europa.eu/2823;http://metadata.un.org/thesaurus/1005209
http://linkedsdg.org/concept/909c50f62d68f243f60459a0227c952d	EAST AFRICA	http://eurovoc.europa.eu/357;http://metadata.un.org/thesaurus/1001821
http://linkedsdg.org/concept/7053be99eb4503d79b21348ac48502f2	SHELF-LISTING	http://metadata.un.org/thesaurus/1005859
http://linkedsdg.org/concept/e4bb11c9c3150b892c40226a71ef276e	SHELLFISH CULTURE	http://metadata.un.org/thesaurus/1005861
http://linkedsdg.org/concept/c2c07d91daa678aec0fd3c490825ecd6	MARICULTURE	http://metadata.un.org/thesaurus/1003903
http://linkedsdg.org/concept/8f6a6cbc5b5b204a59b74d90a5b1b91d	SHIITES	http://metadata.un.org/thesaurus/1005864
http://linkedsdg.org/concept/1d5f1d4f6b857f2eb53695c338b15680	SHINTO	http://metadata.un.org/thesaurus/1005865
http://linkedsdg.org/concept/1fbb6d509e9e69971eb242595774cf2d	SHIP'S PAPERS	http://metadata.un.org/thesaurus/1005866
http://linkedsdg.org/concept/22bd41af53f4c78c5a1439c4604df5fe	SHIPPERS	http://metadata.un.org/thesaurus/1005873
http://linkedsdg.org/concept/e11a18c2e528636f8e1c395e1753ae71	SHIPPING AGENTS	http://metadata.un.org/thesaurus/1005874
http://linkedsdg.org/concept/3d59a47d74eb8bd87836abf65ec1bb0d	SHIPPING STATISTICS	http://metadata.un.org/thesaurus/1005880
http://linkedsdg.org/concept/78a51330b4969f6fdb29411624c993f5	SHOE INDUSTRY	http://metadata.un.org/thesaurus/1005884
http://linkedsdg.org/concept/858e9d9caa4a2effb7d25640ddf6137c	CLOTHING INDUSTRY	http://eurovoc.europa.eu/1397;http://metadata.un.org/thesaurus/1001035
http://linkedsdg.org/concept/4a5a6d1ec6ac5fa6d8e4ee4eee9cdb31	SHORT COURSES	http://metadata.un.org/thesaurus/1005886
http://linkedsdg.org/concept/210a0f5d1d94de1783919d7e7be21c05	TRAINING PROGRAMMES	http://metadata.un.org/thesaurus/1006626
http://linkedsdg.org/concept/60e53eed8dcca64551191fb572b67314	EDUCATIONAL TECHNOLOGY	http://metadata.un.org/thesaurus/1001927
http://linkedsdg.org/concept/36abadf13b6def3cdda2a80caadde2d8	SIERRA LEONEANS	http://metadata.un.org/thesaurus/1005892
http://linkedsdg.org/concept/2852aeb9547c35f6fe2d13d862aea9de	SIERRA LEONE	http://metadata.un.org/thesaurus/1005890
http://linkedsdg.org/concept/035946cdcf27852401207b3ecb5082a5	SIERRA LEONEAN REFUGEES	http://metadata.un.org/thesaurus/1005891
http://linkedsdg.org/concept/30f96c04055f537f125eb196d6fcc357	SIKHS	http://metadata.un.org/thesaurus/1005896
http://linkedsdg.org/concept/ba577390a9c446d8141b5b0c6382cad1	SILK INDUSTRY	http://metadata.un.org/thesaurus/1005903
http://linkedsdg.org/concept/e7adaee8c778476260b84cb06c79a894	SINGLE PERSONS	http://metadata.un.org/thesaurus/1005911
